time,longitude,latitude,EA1,SSH1,Radius1,U1,track1,c1,Year,Month,RNL1
5/7/2001,4,-39,0.0118,-0.108,38000,0.1202,167035,0.1202,2001,5,1
5/8/2001,4,-39,0.0124,-0.108,39550,0.1171,167035,0.1171,2001,5,1
5/9/2001,4,-39,0.0092,-0.114,32150,0.1001,167035,0.1001,2001,5,1
5/10/2001,4,-39,0.0084,-0.114,33950,0.0957,167035,0.0957,2001,5,1
5/9/2001,2,-26,0.0061,-0.002,31750,0.0466,167100,0.0466,2001,5,1
5/10/2001,2,-26,0.007,-0.002,35150,0.0496,167100,0.0496,2001,5,1
5/11/2001,2,-26,0.0065,-0.00267,35550,0.0487,167100,0,2001,5,
5/12/2001,2,-26,0.006,-0.00333,36000,0.0478,167100,0,2001,5,
5/13/2001,2,-26,0.0055,-0.004,36450,0.0469,167100,0.0469,2001,5,1
5/14/2001,2,-26,0.006,-0.006,34450,0.0467,167100,0.0467,2001,5,1
5/15/2001,2,-26,0.0054,-0.008,34200,0.0414,167100,0.0414,2001,5,1
5/11/2001,10,-39,0.0249,-0.008,41350,0.182,167211,0.18,2001,5,1.011111111111111
5/12/2001,10,-39,0.0264,0.004,41450,0.1805,167211,0.1805,2001,5,1
5/13/2001,11,-39,0.0288,0.014,43900,0.1687,167211,0.1612,2001,5,1.0465260545905706
5/14/2001,11,-39,0.0379,0.022,40650,0.1625,167211,0.1625,2001,5,1
5/15/2001,11,-39,0.0298,0.01,35250,0.1436,167211,0.1434,2001,5,1.00139470013947
5/16/2001,11,-39,0.0227,-0.004,31700,0.1145,167211,0.1145,2001,5,1
5/11/2001,6,-35,0.0212,-0.058,33700,0.131,167244,0.131,2001,5,1
5/12/2001,6,-35,0.0252,-0.048,39000,0.1496,167244,0.1496,2001,5,1
5/13/2001,6,-35,0.0192,-0.052,40350,0.1509,167244,0.1509,2001,5,1
5/12/2001,5,-22,0.0057,0,34200,0.0467,167260,0.0467,2001,5,1
5/13/2001,5,-22,0.0056,0,34000,0.0476,167260,0.0476,2001,5,1
5/12/2001,16,-30,0.0095,-0.038,32500,0.0686,167299,0.0686,2001,5,1
5/13/2001,16,-30,0.009,-0.036,37350,0.0662,167299,0.0662,2001,5,1
5/14/2001,16,-30,0.0107,-0.036,36700,0.0665,167299,0.0665,2001,5,1
5/15/2001,16,-30,0.0106,-0.036,31650,0.0743,167299,0.0743,2001,5,1
5/16/2001,16,-30,0.0086,-0.034,39300,0.0695,167299,0.0695,2001,5,1
5/17/2001,16,-30,0.0079,-0.033,37550,0.0707,167299,0,2001,5,
5/18/2001,16,-30,0.0072,-0.032,35800,0.072,167299,0,2001,5,
5/19/2001,16,-30,0.0065,-0.031,34050,0.0733,167299,0,2001,5,
5/20/2001,16,-30,0.0059,-0.03,32300,0.0746,167299,0.0746,2001,5,1
5/14/2001,9,-25,0.007,-0.048,35550,0.1028,167408,0.1028,2001,5,1
5/15/2001,9,-25,0.0057,-0.048,35450,0.1002,167408,0.1002,2001,5,1
5/15/2001,8,-36,0.0178,-0.032,38650,0.1229,167446,0.117,2001,5,1.0504273504273502
5/16/2001,8,-36,0.0211,-0.03,40400,0.121,167446,0.1136,2001,5,1.0651408450704225
5/17/2001,8,-36,0.0197,-0.0305,39000,0.1158,167446,0,2001,5,
5/18/2001,8,-36,0.0184,-0.031,37650,0.1107,167446,0,2001,5,
5/19/2001,8,-36,0.017,-0.0315,36250,0.1055,167446,0,2001,5,
5/20/2001,8,-36,0.0157,-0.032,34900,0.1004,167446,0.1004,2001,5,1
5/21/2001,8,-36,0.0178,-0.026,34550,0.1076,167446,0.1076,2001,5,1
5/16/2001,15,-36,0.0441,0.002,39050,0.186,167471,0.1854,2001,5,1.0032362459546924
5/17/2001,15,-35,0.0488,-0.01,35600,0.21,167471,0.2094,2001,5,1.002865329512894
5/18/2001,15,-35,0.0473,-0.018,35900,0.2279,167471,0.2273,2001,5,1.0026396832380113
5/19/2001,15,-35,0.0487,-0.032,32250,0.2496,167471,0.2496,2001,5,1
5/23/2001,8,-15,0.0041,-0.024,35650,0.0556,167863,0.0556,2001,5,1
5/24/2001,8,-15,0.0065,-0.022,44300,0.058,167863,0.058,2001,5,1
5/25/2001,8,-15,0.0063,-0.0225,45150,0.0614,167863,0,2001,5,
5/26/2001,8,-15,0.0061,-0.023,46050,0.0648,167863,0,2001,5,
5/27/2001,8,-15,0.0059,-0.0235,46950,0.0682,167863,0,2001,5,
5/28/2001,8,-16,0.0058,-0.024,47850,0.0716,167863,0.0716,2001,5,1
5/29/2001,8,-15,0.0041,-0.026,34650,0.0592,167863,0.0592,2001,5,1
5/24/2001,11,-26,0.0075,-0.04,38150,0.0787,167934,0.0787,2001,5,1
5/25/2001,11,-26,0.0094,-0.04,39450,0.0854,167934,0.0854,2001,5,1
5/26/2001,11,-26,0.0095,-0.042,35850,0.0909,167934,0.0909,2001,5,1
5/27/2001,11,-26,0.0089,-0.044,35850,0.0909,167934,0.0909,2001,5,1
5/28/2001,11,-26,0.0061,-0.048,32950,0.0875,167934,0.0875,2001,5,1
5/26/2001,10,-38,0.022,-0.022,31350,0.1342,168031,0.1342,2001,5,1
5/27/2001,10,-38,0.0282,-0.018,36200,0.1416,168031,0.1406,2001,5,1.0071123755334281
5/28/2001,10,-38,0.0309,-0.018,38250,0.1459,168031,0.1451,2001,5,1.005513439007581
5/29/2001,10,-38,0.0255,-0.024,35400,0.1459,168031,0.1459,2001,5,1
5/27/2001,8,-25,0.0047,-0.028,29350,0.0844,168104,0.0844,2001,5,1
5/28/2001,8,-25,0.0064,-0.026,30950,0.0838,168104,0.0838,2001,5,1
5/29/2001,8,-25,0.0063,-0.024,34100,0.0837,168104,0,2001,5,
5/30/2001,8,-25,0.0062,-0.022,37300,0.0837,168104,0.0837,2001,5,1
5/31/2001,8,-25,0.0047,-0.02,35850,0.0829,168104,0.0829,2001,5,1
6/1/2001,8,-25,0.0049,-0.019,34550,0.0819,168104,0,2001,6,
6/2/2001,8,-25,0.0051,-0.018,33300,0.081,168104,0.081,2001,6,1
6/3/2001,8,-25,0.0048,-0.016,33700,0.0791,168104,0,2001,6,
6/4/2001,8,-25,0.0045,-0.014,34100,0.0773,168104,0.0773,2001,6,1
5/29/2001,5,-17,0.004,-0.002,50600,0.0408,168211,0.0408,2001,5,1
5/30/2001,5,-17,0.0064,0,64200,0.0417,168211,0.0417,2001,5,1
5/31/2001,5,-17,0.0061,0,59300,0.0439,168211,0.0439,2001,5,1
6/1/2001,5,-17,0.0052,0.001,59600,0.0403,168211,0,2001,6,
6/2/2001,5,-17,0.0044,0.002,59950,0.0367,168211,0.0367,2001,6,1
5/30/2001,17,-32,0.0141,-0.034,40500,0.106,168300,0.106,2001,5,1
5/31/2001,17,-32,0.0118,-0.036,35900,0.1062,168300,0.1062,2001,5,1
6/1/2001,17,-32,0.0138,-0.036,35600,0.1139,168300,0.1139,2001,6,1
6/2/2001,17,-32,0.0183,-0.036,36100,0.122,168300,0.122,2001,6,1
6/3/2001,17,-32,0.0141,-0.038,34450,0.1186,168300,0.1186,2001,6,1
6/1/2001,0,-35,0.0158,-0.006,35900,0.0923,168385,0.0923,2001,6,1
6/2/2001,0,-35,0.021,-0.002,39550,0.0936,168385,0.0909,2001,6,1.0297029702970297
6/3/2001,0,-35,0.0235,0,41350,0.09,168385,0.0865,2001,6,1.0404624277456649
6/4/2001,0,-35,0.0229,0,40650,0.088,168385,0.0839,2001,6,1.0488676996424313
6/5/2001,0,-35,0.0199,-0.002,37000,0.0876,168385,0.0876,2001,6,1
6/4/2001,4,-32,0.0084,-0.024,34150,0.0792,168583,0.0792,2001,6,1
6/5/2001,4,-32,0.0119,-0.022,34800,0.083,168583,0.083,2001,6,1
6/6/2001,4,-32,0.0113,-0.021,37850,0.085,168583,0,2001,6,
6/7/2001,4,-32,0.0108,-0.02,40900,0.087,168583,0.087,2001,6,1
6/5/2001,9,-37,0.0217,-0.02,40000,0.1325,168631,0.1314,2001,6,1.008371385083714
6/6/2001,9,-37,0.022,-0.026,40300,0.1302,168631,0.1302,2001,6,1
6/10/2001,3,-36,0.0209,-0.102,37900,0.1408,168943,0.1408,2001,6,1
6/11/2001,3,-36,0.023,-0.098,38700,0.1476,168943,0.1476,2001,6,1
6/12/2001,3,-36,0.0208,-0.098,38150,0.1432,168943,0.1432,2001,6,1
6/13/2001,3,-36,0.0137,-0.1,34350,0.1275,168943,0.1275,2001,6,1
6/14/2001,3,-36,0.0127,-0.10067,37250,0.1168,168943,0,2001,6,
6/15/2001,3,-36,0.0117,-0.10133,40200,0.1061,168943,0,2001,6,
6/16/2001,3,-36,0.0107,-0.102,43150,0.0955,168943,0.0955,2001,6,1
6/13/2001,2,-16,0.0061,-0.008,49900,0.0532,169056,0.0532,2001,6,1
6/14/2001,2,-16,0.0053,-0.008,45500,0.056,169056,0.056,2001,6,1
6/15/2001,2,-17,0.0068,-0.008,48000,0.0641,169056,0.0631,2001,6,1.0158478605388273
6/16/2001,1,-16,0.0074,-0.006,56000,0.0615,169056,0.0615,2001,6,1
6/17/2001,1,-16,0.0058,-0.006,44900,0.0594,169056,0.0594,2001,6,1
6/18/2001,1,-16,0.0059,-0.006,42400,0.0586,169056,0.0586,2001,6,1
6/19/2001,1,-16,0.0061,-0.006,44450,0.0625,169056,0.0625,2001,6,1
6/20/2001,1,-16,0.0043,-0.006,45750,0.0509,169056,0.0509,2001,6,1
6/21/2001,1,-16,0.0058,-0.006,52500,0.0575,169056,0.0575,2001,6,1
6/17/2001,6,-18,0.0116,-0.002,93800,0.0601,169266,0.0593,2001,6,1.0134907251264755
6/18/2001,6,-18,0.0122,-0.002,98050,0.0563,169266,0.0551,2001,6,1.0217785843920144
6/19/2001,6,-18,0.0107,-0.004,74050,0.0584,169266,0.0584,2001,6,1
6/20/2001,6,-18,0.0101,-0.004,74950,0.0584,169266,0.0584,2001,6,1
6/21/2001,6,-18,0.0088,-0.006,61500,0.0542,169266,0.0542,2001,6,1
6/22/2001,6,-18,0.007,-0.006,57300,0.0495,169266,0.0495,2001,6,1
6/23/2001,6,-18,0.0072,-0.006,56950,0.0492,169266,0.0492,2001,6,1
6/24/2001,6,-18,0.0056,-0.006,56750,0.0455,169266,0.0455,2001,6,1
6/17/2001,2,-35,0.0109,-0.106,33450,0.0702,169310,0.0702,2001,6,1
6/18/2001,2,-35,0.0131,-0.108,40550,0.0644,169310,0.0644,2001,6,1
6/19/2001,2,-35,0.012,-0.112,36600,0.0655,169310,0.0655,2001,6,1
6/20/2001,2,-35,0.0116,-0.116,33600,0.0689,169310,0.0689,2001,6,1
6/20/2001,3,-17,0.0065,-0.006,58300,0.0425,169433,0.0425,2001,6,1
6/21/2001,3,-17,0.0065,-0.006,62250,0.0495,169433,0.0495,2001,6,1
6/23/2001,11,-29,0.0086,-0.006,31200,0.0964,169610,0.0964,2001,6,1
6/24/2001,11,-29,0.012,-0.002,35450,0.1056,169610,0.1056,2001,6,1
6/25/2001,11,-29,0.0162,0.002,39800,0.1141,169610,0.1141,2001,6,1
6/26/2001,11,-29,0.0145,0.002,35650,0.1134,169610,0.1134,2001,6,1
6/27/2001,11,-29,0.0182,0.006,42700,0.1133,169610,0.1133,2001,6,1
6/28/2001,11,-29,0.017,0.008,43150,0.1095,169610,0.1095,2001,6,1
6/29/2001,11,-29,0.0154,0.01,43850,0.1048,169610,0.1048,2001,6,1
6/30/2001,11,-29,0.0137,0.012,47350,0.0976,169610,0.0976,2001,6,1
6/23/2001,8,-35,0.0367,-0.126,50000,0.1946,169646,0.1946,2001,6,1
6/24/2001,8,-35,0.0441,-0.12,49000,0.2099,169646,0.2099,2001,6,1
6/25/2001,8,-35,0.0476,-0.118,46450,0.2066,169646,0.2066,2001,6,1
6/26/2001,8,-35,0.0337,-0.126,41350,0.1835,169646,0.1835,2001,6,1
6/27/2001,8,-35,0.0326,-0.122,42750,0.1877,169646,0.1877,2001,6,1
6/28/2001,8,-35,0.0214,-0.124,37250,0.1626,169646,0.1626,2001,6,1
6/24/2001,2,-37,0.0088,0.022,30250,0.0851,169652,0.0851,2001,6,1
6/25/2001,2,-37,0.0048,0.018,28050,0.0789,169652,0.0789,2001,6,1
6/26/2001,2,-37,0.0073,0.016,28550,0.0829,169652,0.0829,2001,6,1
6/27/2001,11,-20,0.0071,-0.018,50350,0.0617,169842,0.0617,2001,6,1
6/28/2001,11,-20,0.0053,-0.02,47100,0.0627,169842,0.0627,2001,6,1
6/29/2001,11,-20,0.0062,-0.022,46300,0.0687,169842,0,2001,6,
6/30/2001,11,-20,0.0071,-0.024,45550,0.0748,169842,0.0748,2001,6,1
6/30/2001,9,-29,0.0045,-0.002,35400,0.0701,170005,0.0701,2001,6,1
7/1/2001,9,-29,0.0104,0.002,47050,0.081,170005,0.081,2001,7,1
7/2/2001,9,-29,0.0222,0.01,58450,0.0994,170005,0.099,2001,7,1.004040404040404
7/3/2001,9,-29,0.0232,0.006,57500,0.0972,170005,0.0972,2001,7,1
7/4/2001,9,-29,0.0179,0,50350,0.0853,170005,0.0826,2001,7,1.0326876513317191
7/5/2001,9,-29,0.0116,-0.01,31900,0.0793,170005,0.0793,2001,7,1
7/1/2001,9,-37,0.0164,-0.01,31450,0.1042,170083,0.1042,2001,7,1
7/2/2001,9,-37,0.0171,-0.012,30650,0.103,170083,0.103,2001,7,1
7/2/2001,10,-40,0.0208,-0.036,36500,0.1212,170147,0.1212,2001,7,1
7/3/2001,10,-40,0.0194,-0.044,31950,0.1154,170147,0.1154,2001,7,1
7/2/2001,18,-40,0.0323,-0.31,37700,0.3271,170163,0.3271,2001,7,1
7/3/2001,18,-40,0.0655,-0.268,51350,0.3783,170163,0.3773,2001,7,1.0026504108136762
7/3/2001,7,-28,0.0194,-0.082,39800,0.1778,170208,0.1778,2001,7,1
7/4/2001,6,-28,0.023,-0.08,42150,0.1709,170208,0.1624,2001,7,1.0523399014778325
7/5/2001,5,-18,0.0061,-0.006,53000,0.0604,170280,0.0604,2001,7,1
7/6/2001,5,-18,0.0063,-0.004,57850,0.0586,170280,0.0586,2001,7,1
7/7/2001,5,-18,0.0044,-0.006,45500,0.0537,170280,0.0537,2001,7,1
7/8/2001,5,-18,0.0044,-0.0056,45850,0.0525,170280,0,2001,7,
7/9/2001,5,-18,0.0045,-0.0052,46200,0.0513,170280,0,2001,7,
7/10/2001,5,-18,0.0045,-0.0048,46600,0.0502,170280,0,2001,7,
7/11/2001,5,-17,0.0046,-0.0044,46950,0.049,170280,0,2001,7,
7/12/2001,5,-17,0.0047,-0.004,47350,0.0479,170280,0.0479,2001,7,1
7/5/2001,13,-39,0.0305,-0.022,46150,0.2233,170301,0.2233,2001,7,1
7/6/2001,12,-40,0.0479,0.008,52350,0.2446,170301,0.2446,2001,7,1
7/7/2001,12,-39,0.0402,0.022,40150,0.2044,170301,0.2044,2001,7,1
7/8/2001,12,-39,0.0228,0.02,36600,0.1707,170301,0.1707,2001,7,1
7/8/2001,3,-15,0.0056,-0.01,52250,0.0581,170466,0.0581,2001,7,1
7/9/2001,2,-15,0.0072,-0.008,57750,0.0564,170466,0.0564,2001,7,1
7/10/2001,3,-15,0.0078,-0.008,59150,0.0595,170466,0.0582,2001,7,1.02233676975945
7/11/2001,2,-15,0.0056,-0.008,54650,0.056,170466,0.056,2001,7,1
7/12/2001,3,-15,0.0056,-0.008,52450,0.0522,170466,0.052,2001,7,1.003846153846154
7/13/2001,2,-15,0.0047,-0.008,52800,0.0479,170466,0.0479,2001,7,1
7/8/2001,12,-22,0.0068,-0.012,39450,0.0662,170469,0.0662,2001,7,1
7/9/2001,12,-22,0.0064,-0.014,39900,0.0729,170469,0.0729,2001,7,1
7/10/2001,12,-22,0.0102,-0.014,38300,0.0797,170469,0.0797,2001,7,1
7/12/2001,5,-35,0.0215,0.02,33000,0.1248,170693,0.1248,2001,7,1
7/13/2001,5,-35,0.0233,0.022,33550,0.1388,170693,0.1388,2001,7,1
7/12/2001,4,-21,0.0053,-0.008,38350,0.0581,170700,0.0581,2001,7,1
7/13/2001,4,-21,0.0051,-0.008,34950,0.0588,170700,0.0588,2001,7,1
7/13/2001,6,-28,0.022,-0.012,36050,0.1419,170755,0.1406,2001,7,1.0092460881934566
7/14/2001,6,-28,0.0253,-0.002,42150,0.1342,170755,0.128,2001,7,1.0484375000000001
7/15/2001,6,-28,0.0271,0.008,51900,0.1168,170755,0.1078,2001,7,1.0834879406307978
7/16/2001,6,-29,0.0136,0.006,43100,0.0858,170755,0.0858,2001,7,1
7/17/2001,5,-29,0.0116,0.006,37800,0.0786,170755,0.0786,2001,7,1
7/15/2001,11,-17,0.006,-0.012,53400,0.0569,170887,0.0569,2001,7,1
7/16/2001,11,-17,0.0047,-0.012,52800,0.0508,170887,0.0508,2001,7,1
7/17/2001,11,-17,0.0049,-0.012,42900,0.0561,170887,0.0561,2001,7,1
7/18/2001,11,-17,0.0063,-0.012,39250,0.065,170887,0.065,2001,7,1
7/18/2001,12,-25,0.0125,-0.022,40250,0.0993,171079,0.0993,2001,7,1
7/19/2001,12,-25,0.0129,-0.024,41250,0.1009,171079,0.1009,2001,7,1
7/20/2001,12,-25,0.0119,-0.026,35700,0.1042,171079,0.1042,2001,7,1
7/21/2001,12,-25,0.0098,-0.028,40800,0.1019,171079,0.1019,2001,7,1
7/22/2001,12,-25,0.01,-0.028,43550,0.1072,171079,0.1072,2001,7,1
7/23/2001,12,-25,0.0093,-0.03,37300,0.1098,171079,0.1098,2001,7,1
7/24/2001,12,-25,0.0087,-0.03,44750,0.1052,171079,0.1052,2001,7,1
7/25/2001,12,-25,0.0086,-0.03,44600,0.1045,171079,0.1045,2001,7,1
7/26/2001,12,-25,0.0063,-0.032,38350,0.0936,171079,0.0936,2001,7,1
7/21/2001,8,-36,0.015,-0.034,27250,0.134,171246,0.134,2001,7,1
7/22/2001,8,-36,0.0197,-0.026,29300,0.1463,171246,0.1463,2001,7,1
7/23/2001,8,-36,0.029,-0.014,49600,0.1471,171246,0.1338,2001,7,1.0994020926756354
7/24/2001,8,-36,0.0324,-0.006,48250,0.1534,171246,0.1387,2001,7,1.1059841384282625
7/25/2001,8,-36,0.0393,0.004,44900,0.1731,171246,0.1647,2001,7,1.0510018214936248
7/26/2001,8,-36,0.0477,0.014,51250,0.1777,171246,0.1629,2001,7,1.09085328422345
7/27/2001,8,-36,0.0369,0.008,43650,0.1602,171246,0.1533,2001,7,1.0450097847358122
7/28/2001,8,-36,0.0333,0.01,43750,0.1541,171246,0.1485,2001,7,1.0377104377104376
7/29/2001,8,-36,0.0312,0.01,43300,0.1437,171246,0.1432,2001,7,1.0034916201117319
7/26/2001,10,-36,0.0185,-0.08,46650,0.1286,171531,0.1286,2001,7,1
7/27/2001,10,-36,0.0248,-0.086,49350,0.1325,171531,0.1325,2001,7,1
7/28/2001,10,-36,0.0172,-0.098,39450,0.1273,171531,0.1273,2001,7,1
7/29/2001,10,-36,0.018,-0.104,31950,0.0989,171531,0.0989,2001,7,1
8/1/2001,4,-18,0.0063,0,62150,0.0619,171844,0.0619,2001,8,1
8/2/2001,4,-18,0.0075,0,64850,0.0633,171844,0.0633,2001,8,1
8/3/2001,4,-18,0.0064,-0.002,65850,0.0618,171844,0.0618,2001,8,1
8/4/2001,4,-18,0.0061,-0.00267,64350,0.0601,171844,0,2001,8,
8/5/2001,4,-18,0.0059,-0.00333,62850,0.0584,171844,0,2001,8,
8/6/2001,4,-18,0.0057,-0.004,61400,0.0568,171844,0.0568,2001,8,1
8/7/2001,4,-18,0.0069,-0.004,63200,0.0621,171844,0.0621,2001,8,1
8/8/2001,4,-18,0.0069,-0.004,69000,0.0594,171844,0.0594,2001,8,1
8/9/2001,4,-18,0.0086,-0.002,86550,0.0591,171844,0.0591,2001,8,1
8/3/2001,4,-20,0.0057,0.014,41650,0.0408,171957,0.0408,2001,8,1
8/4/2001,4,-20,0.0056,0.012,33650,0.0545,171957,0.0545,2001,8,1
8/5/2001,4,-20,0.0061,0.012,36100,0.0559,171957,0.0559,2001,8,1
8/6/2001,4,-20,0.0051,0.011,33950,0.0544,171957,0,2001,8,
8/7/2001,4,-20,0.0041,0.01,31800,0.0529,171957,0.0529,2001,8,1
8/4/2001,18,-40,0.1196,-0.39,63200,0.5232,172057,0.5232,2001,8,1
8/6/2001,18,-40,0.1469,-0.332,60350,0.4857,172057,0.4857,2001,8,1
8/7/2001,18,-40,0.1106,-0.322,56300,0.3975,172057,0.3805,2001,8,1.0446780551905388
8/8/2001,18,-40,0.0614,-0.296,60350,0.2935,172057,0.2935,2001,8,1
8/9/2001,18,-40,0.0737,-0.256,66200,0.3064,172057,0.3064,2001,8,1
8/10/2001,17,-39,0.0927,-0.232,64050,0.3264,172057,0.3105,2001,8,1.051207729468599
8/11/2001,17,-39,0.0682,-0.244,54650,0.3028,172057,0.3002,2001,8,1.0086608927381746
8/12/2001,17,-39,0.0294,-0.238,45700,0.1797,172057,0.1797,2001,8,1
8/6/2001,2,-26,0.0056,0.004,27600,0.0507,172110,0.0507,2001,8,1
8/7/2001,2,-26,0.0062,0.004,30200,0.0535,172110,0.0535,2001,8,1
8/8/2001,2,-26,0.0077,0.004,33550,0.055,172110,0.055,2001,8,1
8/9/2001,2,-26,0.0058,0.002,30100,0.0495,172110,0.0495,2001,8,1
8/6/2001,12,-22,0.0069,-0.028,43650,0.0696,172135,0.0696,2001,8,1
8/7/2001,12,-22,0.007,-0.028,41950,0.0699,172135,0.0699,2001,8,1
8/8/2001,10,-35,0.0325,-0.16,31150,0.2436,172291,0.2354,2001,8,1.0348343245539509
8/9/2001,10,-35,0.039,-0.162,28950,0.281,172291,0.281,2001,8,1
8/10/2001,10,-35,0.047,-0.154,32500,0.3066,172291,0.3066,2001,8,1
8/11/2001,10,-35,0.0491,-0.156,32400,0.295,172291,0.295,2001,8,1
8/12/2001,10,-35,0.0482,-0.152,29650,0.2794,172291,0.2794,2001,8,1
8/13/2001,10,-35,0.0442,-0.146,29850,0.2707,172291,0.2707,2001,8,1
8/9/2001,4,-36,0.0102,0.018,36750,0.0607,172300,0.0607,2001,8,1
8/10/2001,4,-36,0.0137,0.016,39750,0.0594,172300,0.0594,2001,8,1
8/11/2001,4,-36,0.0126,0.014,37900,0.0579,172300,0.0579,2001,8,1
8/12/2001,4,-36,0.0161,0.012,38250,0.0633,172300,0.0607,2001,8,1.042833607907743
8/13/2001,4,-36,0.0138,0.011,37750,0.0544,172300,0,2001,8,
8/14/2001,4,-36,0.0116,0.01,37250,0.0455,172300,0.0455,2001,8,1
8/15/2001,4,-36,0.0067,0.008,42600,0.0372,172300,0.0372,2001,8,1
8/13/2001,5,-37,0.0131,-0.042,38650,0.0915,172578,0.0915,2001,8,1
8/14/2001,5,-37,0.0167,-0.038,39150,0.0961,172578,0.0961,2001,8,1
8/15/2001,5,-37,0.0151,-0.04,36050,0.0867,172578,0.0867,2001,8,1
8/16/2001,8,-17,0.0062,-0.01,37400,0.0715,172721,0.0715,2001,8,1
8/17/2001,8,-17,0.0079,-0.008,40250,0.0753,172721,0.0753,2001,8,1
8/18/2001,8,-17,0.0063,-0.008,37950,0.0672,172721,0.0672,2001,8,1
8/16/2001,10,-39,0.0614,-0.052,31300,0.3397,172748,0.3397,2001,8,1
8/17/2001,10,-39,0.0578,-0.052,32450,0.334,172748,0.3285,2001,8,1.0167427701674276
8/18/2001,10,-39,0.0603,-0.044,34300,0.3121,172748,0.3058,2001,8,1.0206017004578154
8/19/2001,11,-39,0.0421,-0.038,29350,0.2566,172748,0.2566,2001,8,1
8/17/2001,1,-19,0.0156,-0.012,119750,0.0671,172782,0.0671,2001,8,1
8/18/2001,1,-19,0.0154,-0.012,120900,0.0688,172782,0.0688,2001,8,1
8/19/2001,1,-19,0.0148,-0.012,122250,0.0682,172782,0,2001,8,
8/20/2001,1,-19,0.0143,-0.012,123650,0.0677,172782,0.0677,2001,8,1
8/21/2001,9,-35,0.0346,-0.074,41350,0.2136,173058,0.2068,2001,8,1.0328820116054158
8/22/2001,9,-35,0.0494,-0.066,47350,0.233,173058,0.2325,2001,8,1.0021505376344086
8/23/2001,9,-35,0.0545,-0.062,46750,0.2392,173058,0.2392,2001,8,1
8/24/2001,9,-35,0.047,-0.068,44550,0.2251,173058,0.2251,2001,8,1
8/25/2001,9,-35,0.0365,-0.076,41600,0.1951,173058,0.1951,2001,8,1
8/26/2001,9,-35,0.0258,-0.084,40700,0.1631,173058,0.1631,2001,8,1
8/27/2001,9,-35,0.0167,-0.09,37200,0.1317,173058,0.1317,2001,8,1
8/28/2001,9,-35,0.015,-0.094,39950,0.1049,173058,0.1047,2001,8,1.0019102196752625
8/22/2001,10,-36,0.0397,-0.14,48550,0.245,173128,0.245,2001,8,1
8/23/2001,10,-36,0.0538,-0.132,51050,0.2619,173128,0.2619,2001,8,1
8/24/2001,10,-36,0.0606,-0.122,55600,0.2536,173128,0.2521,2001,8,1.0059500198333995
8/25/2001,10,-36,0.0681,-0.108,59450,0.249,173128,0.2393,2001,8,1.0405348934391976
8/26/2001,10,-36,0.0711,-0.096,64200,0.2213,173128,0.2085,2001,8,1.0613908872901678
8/27/2001,10,-36,0.0598,-0.09,63350,0.1865,173128,0.1789,2001,8,1.0424818334264951
8/28/2001,10,-36,0.0385,-0.094,54500,0.1506,173128,0.1462,2001,8,1.0300957592339262
8/29/2001,10,-35,0.029,-0.1,48900,0.1205,173128,0.1109,2001,8,1.0865644724977457
8/24/2001,18,-34,0.0137,-0.088,32700,0.1096,173255,0.1096,2001,8,1
8/25/2001,18,-34,0.0127,-0.086,34250,0.1147,173255,0.1147,2001,8,1
8/26/2001,18,-34,0.0199,-0.082,37800,0.13,173255,0.13,2001,8,1
8/27/2001,18,-34,0.0191,-0.08,37000,0.132,173255,0.132,2001,8,1
8/28/2001,18,-34,0.0243,-0.076,38800,0.1315,173255,0.1315,2001,8,1
8/29/2001,18,-34,0.0271,-0.076,37450,0.1403,173255,0.1403,2001,8,1
8/30/2001,18,-34,0.0217,-0.08,31700,0.1308,173255,0.1308,2001,8,1
8/31/2001,18,-34,0.0212,-0.08,32400,0.1366,173255,0.1366,2001,8,1
9/1/2001,18,-34,0.0151,-0.082,31250,0.1217,173255,0.1217,2001,9,1
8/25/2001,10,-32,0.0176,-0.006,54100,0.1185,173268,0.1185,2001,8,1
8/26/2001,10,-32,0.019,-0.006,59250,0.1231,173268,0.1231,2001,8,1
8/27/2001,10,-32,0.0162,-0.01133,53000,0.117,173268,0,2001,8,
8/28/2001,9,-32,0.0134,-0.01667,46750,0.1109,173268,0,2001,8,
8/29/2001,9,-32,0.0107,-0.022,40550,0.1048,173268,0.1048,2001,8,1
8/30/2001,9,-32,0.0116,-0.024,34650,0.0998,173268,0.0998,2001,8,1
8/26/2001,11,-21,0.0057,-0.026,42050,0.0555,173362,0.0555,2001,8,1
8/27/2001,11,-21,0.0075,-0.024,53100,0.0596,173362,0.0596,2001,8,1
8/28/2001,11,-21,0.0048,-0.026,47150,0.0548,173362,0.0548,2001,8,1
8/29/2001,1,-20,0.004,-0.018,47400,0.0418,173551,0.0418,2001,8,1
8/30/2001,1,-20,0.0041,-0.018,43950,0.0414,173551,0.0414,2001,8,1
8/30/2001,1,-36,0.0101,-0.034,31250,0.0862,173619,0.0862,2001,8,1
8/31/2001,1,-36,0.0117,-0.032,36100,0.0854,173619,0.0854,2001,8,1
9/1/2001,1,-36,0.0107,-0.034,33700,0.0861,173619,0.0861,2001,9,1
9/2/2001,1,-36,0.0081,-0.036,32500,0.0821,173619,0.0821,2001,9,1
8/30/2001,3,-31,0.0132,-0.044,36200,0.0913,173622,0.0913,2001,8,1
8/31/2001,3,-31,0.0145,-0.04,42000,0.0988,173622,0.0988,2001,8,1
